profile_name,feature,feature_value,predicted_success_probability,reference_value
borderline_tpp,zero_gap_share,12.198375526686846,0.5047454237937927,10.131698608398438
borderline_tpp,zero_gap_share,12.436498167393571,0.5052913427352905,10.131698608398438
borderline_tpp,zero_gap_share,12.674620808100297,0.5058372616767883,10.131698608398438
borderline_tpp,zero_gap_share,12.91274344880702,0.5063831210136414,10.131698608398438
borderline_tpp,zero_gap_share,13.150866089513746,0.5069290399551392,10.131698608398438
borderline_tpp,zero_gap_share,13.388988730220472,0.5074748992919922,10.131698608398438
borderline_tpp,zero_gap_share,13.627111370927196,0.50802081823349,10.131698608398438
borderline_tpp,zero_gap_share,13.865234011633921,0.5085666179656982,10.131698608398438
borderline_tpp,zero_gap_share,14.103356652340647,0.5091124176979065,10.131698608398438
borderline_tpp,zero_gap_share,14.341479293047371,0.5096582174301147,10.131698608398438
borderline_tpp,zero_gap_share,14.579601933754097,0.510204017162323,10.131698608398438
borderline_tpp,zero_gap_share,14.817724574460822,0.5107497572898865,10.131698608398438
borderline_tpp,zero_gap_share,15.055847215167546,0.51129549741745,10.131698608398438
borderline_tpp,zero_gap_share,15.293969855874272,0.5118411779403687,10.131698608398438
borderline_tpp,zero_gap_share,15.532092496580997,0.5123868584632874,10.131698608398438
borderline_tpp,zero_gap_share,15.770215137287721,0.5129324793815613,10.131698608398438
borderline_tpp,zero_gap_share,16.00833777799445,0.5134781002998352,10.131698608398438
borderline_tpp,zero_gap_share,16.246460418701172,0.5140582919120789,10.131698608398438
borderline_tpp,log1p_unique_event_count,0.015625,0.5058538913726807,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.023834745762711863,0.5053184032440186,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.03204449152542373,0.5047828555107117,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.0402542372881356,0.5042473673820496,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.04846398305084746,0.5037118792533875,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.056673728813559324,0.5031763911247253,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.0648834745762712,0.5026409029960632,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.07309322033898305,0.5021053552627563,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.08130296610169492,0.5015698075294495,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.08951271186440679,0.5010342597961426,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.09772245762711865,0.5004987120628357,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.10526315867900848,0.5000068545341492,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.10593220338983052,0.4999631643295288,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.11414194915254239,0.4994276762008667,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.12235169491525424,0.4988921582698822,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.1305614406779661,0.4983566403388977,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.13877118644067798,0.4978210926055908,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.14698093220338984,0.49728551506996155,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.1551906779661017,0.49675002694129944,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.16340042372881358,0.49621453881263733,0.10526315867900848
